towns	tmax	tmin	rain	sun	twater
Wremen	20	-1	199	47
Wrexen	20	-2	126	49
Wrixum	20	-1	133	57	9
Wulkow	21	-2	113	56
Wunstorf	22	-2	122	48
Wurmlingen	25	-3	134	57
Wurzbach	24	-5	114	57
Wurzen	24	-3	170	46
Wusterhausen	23	-3	113	56
Wustrau-Altfriesack	23	-3	113	54
Wustrow	21	-2	113	54	8
"Wyk auf Foehr"	19	-1	133	55	9
Waechtersbach	24	-2	111	52
Waeschenbeuren	23	-4	167	59
Woehrden	20	-2	138	51
Woelfersheim	24	-3	111	52
Woerlitz	24	-3	170	46
Woerrstadt	24	-3	111	50
"Woerth an der Isar"	23	-6	173	55
Woerthsee	23	-5	173	57
Wuelfershausen	23	-3	170	46
Wuerselen	22	-1	131	51
Wuerzberg	24	-2	111	52
Wuerzburg	23	-4	114	55
Wuestenrot	23	-4	167	57
Xanten	21	-1	197	48
Zabeltitz	24	-4	169	58
Zaberfeld	23	-4	167	56
Zandt	23	-4	114	55
Zarrentin	22	-2	190	50
Zartwitz	21	-2	113	55
Zauchwitz	23	-3	166	56
Zaulsdorf	24	-4	114	56
Zechlinerhuette	24	-3	113	55
Zeesen	23	-3	166	56
Zehdenick	23	-3	113	53
Zeilitzheim	24	-4	114	57
Zeitlarn	23	-5	173	57
Zeitz	24	-3	170	48
Zeitz	24	-3	170	47
Zell	24	-2	111	49
"Zell am Harmersbach"	25	-2	158	55
"Zell im Fichtelgebirge"	25	-4	114	59
"Zell im Wiesental"	25	-2	174	54
"Zella Mehlis"	24	-3	170	48
Zeltingen	23	-1	129	52
Zeltingen-Rachtig	23	-1	129	52
Zempin	21	-2	113	57	8
Zenting	24	-6	187	56
Zeulenroda	24	-4	114	59
Zeuthen	23	-3	166	56
Zeven	22	-2	174	49
Ziegenrueck	24	-5	114	56
Ziesar	24	-3	113	54
Zingst	21	-1	113	56	8
Zinnowitz	21	-2	113	53	8
Zirndorf	24	-4	114	57
Zittau	24	-5	169	60
Zorge	24	-3	170	46
Zorneding	22	-5	173	56
Zossen	23	-3	166	58
Zusmarshausen	23	-5	173	56
Zuzenhausen	24	-3	111	53
Zweibruecken	23	-1	129	54
Zweiflingen	23	-4	167	59
Zwenkau	24	-3	170	46
Zwenzow	21	-2	113	56
Zwickau	24	-5	150	61
Zwiesel	24	-6	187	58
Zwingenberg	24	-2	111	48
Zwota	24	-5	150	64
Zwoenitz	23	-5	150	63
oehningen	25	-3	134	55
oehringen	24	-4	167	59
oestrich-Winkel	24	-3	111	50
oetigheim	24	-3	158	58
ueberherrn	24	-1	129	51
ueberlingen	23	-5	173	57
uebersee	24	-6	184	56
uerzig	23	-1	129	53
