"day","month","year","speaker"
1,10,18,"Elias"
2,10,18,"Elias"
10,10,18,"Lydia"
10,10,18,"Lydia"
10,10,18,"Elias"
10,10,18,"Elias"
10,10,18,"Lydia"
10,10,18,"Elias"
10,10,18,"Lydia"
10,10,18,"Lydia"
10,10,18,"Elias"
11,10,18,"Elias"
11,10,18,"Lydia"
11,10,18,"Lydia"
11,10,18,"Elias"
11,10,18,"Elias"
11,10,18,"Lydia"
11,10,18,"Lydia"
11,10,18,"Lydia"
11,10,18,"Elias"
11,10,18,"Elias"
11,10,18,"Lydia"
11,10,18,"Elias"
11,10,18,"Lydia"
11,10,18,"Lydia"
11,10,18,"Elias"
11,10,18,"Elias"
11,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Elias"
12,10,18,"Lydia"
12,10,18,"Lydia"
12,10,18,"Lydia"
13,10,18,"Lydia"
13,10,18,"Lydia"
13,10,18,"Lydia"
13,10,18,"Elias"
13,10,18,"Elias"
13,10,18,"Elias"
15,10,18,"Lydia"
15,10,18,"Lydia"
15,10,18,"Lydia"
15,10,18,"Elias"
15,10,18,"Elias"
15,10,18,"Lydia"
15,10,18,"Elias"
15,10,18,"Elias"
15,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Elias"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Elias"
16,10,18,"Elias"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Lydia"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Lydia"
16,10,18,"Lydia"
16,10,18,"Elias"
16,10,18,"Lydia"
17,10,18,"Elias"
17,10,18,"Lydia"
17,10,18,"Elias"
17,10,18,"Elias"
17,10,18,"Elias"
17,10,18,"Lydia"
17,10,18,"Lydia"
17,10,18,"Elias"
19,10,18,"Elias"
21,10,18,"Elias"
23,10,18,"Lydia"
23,10,18,"Lydia"
25,10,18,"Elias"
25,10,18,"Lydia"
25,10,18,"Elias"
25,10,18,"Elias"
25,10,18,"Elias"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Elias"
25,10,18,"Lydia"
25,10,18,"Elias"
25,10,18,"Elias"
25,10,18,"Elias"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Lydia"
25,10,18,"Elias"
25,10,18,"Elias"
26,10,18,"Lydia"
26,10,18,"Elias"
26,10,18,"Lydia"
26,10,18,"Elias"
26,10,18,"Lydia"
26,10,18,"Elias"
26,10,18,"Lydia"
26,10,18,"Elias"
26,10,18,"Lydia"
26,10,18,"Lydia"
26,10,18,"Elias"
26,10,18,"Elias"
26,10,18,"Lydia"
26,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Elias"
27,10,18,"Elias"
27,10,18,"Lydia"
27,10,18,"Lydia"
28,10,18,"Elias"
28,10,18,"Lydia"
28,10,18,"Elias"
28,10,18,"Lydia"
29,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Elias"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Lydia"
30,10,18,"Lydia"
30,10,18,"Elias"
30,10,18,"Elias"
31,10,18,"Elias"
31,10,18,"Elias"
31,10,18,"Elias"
31,10,18,"Elias"
1,11,18,"Lydia"
1,11,18,"Lydia"
1,11,18,"Elias"
1,11,18,"Elias"
1,11,18,"Lydia"
2,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Lydia"
3,11,18,"Elias"
3,11,18,"Elias"
5,11,18,"Elias"
5,11,18,"Lydia"
5,11,18,"Lydia"
5,11,18,"Elias"
5,11,18,"Lydia"
5,11,18,"Lydia"
5,11,18,"Lydia"
5,11,18,"Elias"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Lydia"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Lydia"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Elias"
7,11,18,"Lydia"
7,11,18,"Lydia"
7,11,18,"Elias"
8,11,18,"Elias"
8,11,18,"Elias"
15,11,18,"Lydia"
15,11,18,"Lydia"
15,11,18,"Elias"
15,11,18,"Lydia"
15,11,18,"Elias"
18,11,18,"Elias"
18,11,18,"Lydia"
18,11,18,"Lydia"
18,11,18,"Lydia"
19,11,18,"Elias"
19,11,18,"Lydia"
19,11,18,"Lydia"
19,11,18,"Lydia"
19,11,18,"Lydia"
19,11,18,"Elias"
20,11,18,"Elias"
20,11,18,"Lydia"
20,11,18,"Lydia"
20,11,18,"Lydia"
20,11,18,"Lydia"
20,11,18,"Elias"
20,11,18,"Lydia"
20,11,18,"Elias"
21,11,18,"Elias"
22,11,18,"Lydia"
22,11,18,"Lydia"
22,11,18,"Elias"
22,11,18,"Elias"
22,11,18,"Elias"
23,11,18,"Lydia"
23,11,18,"Lydia"
23,11,18,"Lydia"
23,11,18,"Lydia"
23,11,18,"Elias"
23,11,18,"Lydia"
24,11,18,"Elias"
25,11,18,"Lydia"
26,11,18,"Elias"
26,11,18,"Lydia"
26,11,18,"Elias"
26,11,18,"Elias"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Elias"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Elias"
26,11,18,"Elias"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Elias"
26,11,18,"Elias"
26,11,18,"Lydia"
26,11,18,"Lydia"
26,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Elias"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Lydia"
27,11,18,"Elias"
27,11,18,"Elias"
28,11,18,"Lydia"
28,11,18,"Elias"
28,11,18,"Lydia"
28,11,18,"Lydia"
28,11,18,"Lydia"
28,11,18,"Elias"
28,11,18,"Elias"
28,11,18,"Lydia"
28,11,18,"Lydia"
28,11,18,"Lydia"
28,11,18,"Lydia"
28,11,18,"Elias"
28,11,18,"Lydia"
28,11,18,"Elias"
28,11,18,"Lydia"
28,11,18,"Lydia"
28,11,18,"Elias"
29,11,18,"Lydia"
29,11,18,"Lydia"
29,11,18,"Lydia"
29,11,18,"Lydia"
29,11,18,"Elias"
29,11,18,"Lydia"
29,11,18,"Lydia"
29,11,18,"Elias"
30,11,18,"Elias"
30,11,18,"Lydia"
30,11,18,"Elias"
1,12,18,"Lydia"
1,12,18,"Elias"
1,12,18,"Elias"
1,12,18,"Lydia"
2,12,18,"Lydia"
3,12,18,"Elias"
3,12,18,"Elias"
3,12,18,"Lydia"
3,12,18,"Lydia"
3,12,18,"Elias"
3,12,18,"Lydia"
3,12,18,"Lydia"
3,12,18,"Lydia"
3,12,18,"Elias"
5,12,18,"Lydia"
5,12,18,"Elias"
5,12,18,"Elias"
6,12,18,"Lydia"
6,12,18,"Elias"
7,12,18,"Elias"
7,12,18,"Lydia"
7,12,18,"Elias"
7,12,18,"Lydia"
7,12,18,"Lydia"
7,12,18,"Lydia"
7,12,18,"Lydia"
8,12,18,"Elias"
8,12,18,"Lydia"
8,12,18,"Lydia"
8,12,18,"Lydia"
8,12,18,"Elias"
9,12,18,"Lydia"
9,12,18,"Elias"
9,12,18,"Lydia"
9,12,18,"Elias"
9,12,18,"Lydia"
9,12,18,"Elias"
10,12,18,"Elias"
10,12,18,"Lydia"
10,12,18,"Lydia"
10,12,18,"Elias"
11,12,18,"Elias"
11,12,18,"Elias"
12,12,18,"Elias"
12,12,18,"Lydia"
12,12,18,"Lydia"
12,12,18,"Lydia"
12,12,18,"Elias"
12,12,18,"Elias"
12,12,18,"Lydia"
12,12,18,"Elias"
12,12,18,"Lydia"
12,12,18,"Lydia"
12,12,18,"Elias"
12,12,18,"Lydia"
12,12,18,"Elias"
13,12,18,"Elias"
13,12,18,"Lydia"
13,12,18,"Lydia"
13,12,18,"Elias"
13,12,18,"Lydia"
13,12,18,"Elias"
13,12,18,"Elias"
13,12,18,"Lydia"
13,12,18,"Lydia"
13,12,18,"Lydia"
13,12,18,"Elias"
13,12,18,"Elias"
13,12,18,"Elias"
13,12,18,"Lydia"
13,12,18,"Lydia"
13,12,18,"Elias"
13,12,18,"Elias"
13,12,18,"Elias"
13,12,18,"Elias"
14,12,18,"Lydia"
15,12,18,"Elias"
15,12,18,"Lydia"
15,12,18,"Elias"
15,12,18,"Lydia"
15,12,18,"Lydia"
15,12,18,"Elias"
15,12,18,"Lydia"
15,12,18,"Elias"
15,12,18,"Elias"
15,12,18,"Lydia"
15,12,18,"Elias"
15,12,18,"Elias"
15,12,18,"Lydia"
17,12,18,"Elias"
17,12,18,"Lydia"
17,12,18,"Elias"
17,12,18,"Lydia"
17,12,18,"Elias"
17,12,18,"Lydia"
17,12,18,"Lydia"
17,12,18,"Elias"
17,12,18,"Lydia"
17,12,18,"Elias"
17,12,18,"Lydia"
18,12,18,"Elias"
18,12,18,"Elias"
18,12,18,"Elias"
18,12,18,"Lydia"
19,12,18,"Elias"
19,12,18,"Lydia"
19,12,18,"Lydia"
19,12,18,"Lydia"
19,12,18,"Elias"
19,12,18,"Elias"
19,12,18,"Lydia"
19,12,18,"Lydia"
19,12,18,"Lydia"
19,12,18,"Lydia"
19,12,18,"Elias"
19,12,18,"Elias"
19,12,18,"Lydia"
19,12,18,"Elias"
19,12,18,"Elias"
19,12,18,"Lydia"
19,12,18,"Lydia"
19,12,18,"Elias"
19,12,18,"Lydia"
19,12,18,"Lydia"
19,12,18,"Elias"
19,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Elias"
20,12,18,"Elias"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Lydia"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Lydia"
20,12,18,"Elias"
20,12,18,"Lydia"
20,12,18,"Elias"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Elias"
21,12,18,"Elias"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Lydia"
21,12,18,"Elias"
22,12,18,"Lydia"
22,12,18,"Lydia"
22,12,18,"Elias"
22,12,18,"Lydia"
22,12,18,"Elias"
22,12,18,"Elias"
22,12,18,"Lydia"
22,12,18,"Lydia"
22,12,18,"Lydia"
22,12,18,"Elias"
22,12,18,"Elias"
22,12,18,"Lydia"
22,12,18,"Lydia"
22,12,18,"Elias"
22,12,18,"Lydia"
22,12,18,"Lydia"
23,12,18,"Elias"
23,12,18,"Elias"
23,12,18,"Elias"
23,12,18,"Lydia"
23,12,18,"Lydia"
23,12,18,"Elias"
23,12,18,"Elias"
23,12,18,"Elias"
23,12,18,"Elias"
23,12,18,"Lydia"
23,12,18,"Lydia"
23,12,18,"Lydia"
23,12,18,"Lydia"
23,12,18,"Lydia"
23,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
24,12,18,"Elias"
24,12,18,"Lydia"
24,12,18,"Lydia"
24,12,18,"Elias"
25,12,18,"Lydia"
25,12,18,"Elias"
25,12,18,"Lydia"
25,12,18,"Elias"
25,12,18,"Elias"
25,12,18,"Lydia"
25,12,18,"Lydia"
25,12,18,"Lydia"
25,12,18,"Elias"
25,12,18,"Lydia"
25,12,18,"Elias"
25,12,18,"Elias"
25,12,18,"Lydia"
25,12,18,"Elias"
25,12,18,"Elias"
25,12,18,"Lydia"
25,12,18,"Lydia"
25,12,18,"Elias"
25,12,18,"Elias"
25,12,18,"Lydia"
25,12,18,"Lydia"
25,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Elias"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Elias"
26,12,18,"Elias"
26,12,18,"Lydia"
26,12,18,"Lydia"
26,12,18,"Elias"
26,12,18,"Elias"
27,12,18,"Lydia"
27,12,18,"Lydia"
27,12,18,"Elias"
27,12,18,"Lydia"
27,12,18,"Elias"
27,12,18,"Elias"
27,12,18,"Elias"
27,12,18,"Lydia"
27,12,18,"Lydia"
27,12,18,"Elias"
27,12,18,"Elias"
27,12,18,"Lydia"
27,12,18,"Lydia"
27,12,18,"Lydia"
27,12,18,"Elias"
27,12,18,"Lydia"
31,12,18,"Lydia"
31,12,18,"Lydia"
1,1,19,"Lydia"
1,1,19,"Elias"
1,1,19,"Elias"
1,1,19,"Elias"
1,1,19,"Lydia"
1,1,19,"Lydia"
1,1,19,"Lydia"
1,1,19,"Lydia"
1,1,19,"Elias"
1,1,19,"Elias"
1,1,19,"Elias"
1,1,19,"Elias"
1,1,19,"Elias"
1,1,19,"Lydia"
1,1,19,"Lydia"
1,1,19,"Lydia"
1,1,19,"Lydia"
1,1,19,"Elias"
1,1,19,"Elias"
1,1,19,"Lydia"
1,1,19,"Lydia"
3,1,19,"Elias"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Elias"
3,1,19,"Elias"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Elias"
3,1,19,"Lydia"
3,1,19,"Lydia"
3,1,19,"Elias"
3,1,19,"Elias"
3,1,19,"Lydia"
3,1,19,"Lydia"
4,1,19,"Lydia"
4,1,19,"Elias"
4,1,19,"Elias"
4,1,19,"Elias"
4,1,19,"Elias"
4,1,19,"Lydia"
4,1,19,"Elias"
4,1,19,"Lydia"
4,1,19,"Lydia"
4,1,19,"Lydia"
4,1,19,"Elias"
5,1,19,"Elias"
5,1,19,"Elias"
5,1,19,"Elias"
6,1,19,"Lydia"
7,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Elias"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Lydia"
8,1,19,"Elias"
9,1,19,"Elias"
11,1,19,"Elias"
12,1,19,"Lydia"
12,1,19,"Lydia"
12,1,19,"Lydia"
12,1,19,"Lydia"
13,1,19,"Elias"
14,1,19,"Lydia"
14,1,19,"Lydia"
14,1,19,"Lydia"
14,1,19,"Lydia"
14,1,19,"Elias"
14,1,19,"Elias"
14,1,19,"Elias"
14,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Lydia"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Elias"
16,1,19,"Lydia"
16,1,19,"Elias"
17,1,19,"Elias"
17,1,19,"Lydia"
17,1,19,"Lydia"
17,1,19,"Elias"
18,1,19,"Lydia"
18,1,19,"Lydia"
19,1,19,"Elias"
19,1,19,"Elias"
19,1,19,"Lydia"
19,1,19,"Elias"
19,1,19,"Elias"
19,1,19,"Lydia"
19,1,19,"Lydia"
22,1,19,"Elias"
22,1,19,"Elias"
22,1,19,"Elias"
22,1,19,"Elias"
29,1,19,"Elias"
2,2,19,"Lydia"
3,2,19,"Elias"
3,2,19,"Elias"
3,2,19,"Lydia"
3,2,19,"Elias"
3,2,19,"Elias"
3,2,19,"Elias"
3,2,19,"Elias"
6,2,19,"Lydia"
6,2,19,"Lydia"
6,2,19,"Elias"
6,2,19,"Elias"
6,2,19,"Elias"
16,2,19,"Elias"
22,2,19,"Lydia"
22,2,19,"Elias"
23,2,19,"Elias"
8,3,19,"Elias"
8,3,19,"Elias"
21,3,19,"Elias"
24,3,19,"Lydia"
24,3,19,"Lydia"
24,3,19,"Lydia"
24,3,19,"Lydia"
25,3,19,"Elias"
25,3,19,"Elias"
25,3,19,"Elias"
30,3,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Elias"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Lydia"
1,4,19,"Elias"
1,4,19,"Elias"
1,4,19,"Lydia"
1,4,19,"Elias"
2,4,19,"Lydia"
2,4,19,"Elias"
10,4,19,"Elias"
16,4,19,"Lydia"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
17,4,19,"Elias"
20,4,19,"Lydia"
21,4,19,"Elias"
21,4,19,"Elias"
21,4,19,"Elias"
21,4,19,"Elias"
25,4,19,"Elias"
29,4,19,"Elias"
30,4,19,"Lydia"
30,4,19,"Elias"
30,4,19,"Elias"
1,5,19,"Lydia"
1,5,19,"Lydia"
1,5,19,"Lydia"
2,5,19,"Elias"
2,5,19,"Elias"
2,5,19,"Elias"
5,5,19,"Elias"
5,5,19,"Lydia"
